id,descriptor_id,nombre,created_at,updated_at
597,534,Vicios del consentimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8054,534,La falta de consentimiento no puede ser apreciada o subsumida como una causal de anulabilidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
594,533,Plazo para demandar corre desde que cesa la violencia o se descubre el error o dolo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3630,533,Improcedente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3632,3630,Por no existir el elemento factico para fundar la pretensión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4996,3630,No puede convalidarse un acto jurídico originado en un hecho ilícito como causal de anulabilidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5785,3630,Por no acreditarse la simulación del negocio juridico entre partes suscribientes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6635,3630,Si la legitimidad activa del actor tiene antecedentes dominiales distintas al de los demandados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10330,3630,Por no respaldar el informe psicologico con prueba pericial que acredite la incapacidad de querer o entender la venta realizada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9147,533,Efecto retroactivo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5690,9147,Su declaración por sentencia tiene efecto retroactivo que libera a las parte de obligaciones contractuales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
537,319,Nulidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
427,537,Por simulación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
430,427,Modalidades: Absoluta y relativa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
592,430,Absoluta,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
593,592,No produce ningún efecto entre las partes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
431,427,Demandada por terceros,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
432,431,Prueba no esta limitada sino que son eficientes todos los medios,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7451,431,Debe acreditarse el interes legitimo en la simulación del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2801,427,Demandada entre partes suscribientes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2802,2801,El contradocumento resulta prueba concluyente para demostrar la verdadera voluntad de las partes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4178,2801,El heredero se constituye en parte del contrato y debe probar el acto de simulación con el contradocumento u otra prueba escrita,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9233,2801,"Para arribar a la verdad material, puede demostrarse con pruebas que no resultan contrarias a la Ley y que no perjudiquen a terceros",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10856,2801,Ante la inexistencia de contradocumento se valorara documentos que denoten y prevé la simulacion del acto demandado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2913,427,No existe,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2914,2913,Al no encubrir de manera alguna situaciones diferentes a la real,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4339,2913,Por no acreditarse el acuerdo de partes contratantes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5938,2913,Si los elementos probatorios  no contienen una afirmacion concreta a lo que se habria pretendido disfrazar,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10719,2913,"Por falta de pago de compraventa de inmueble, pretendiendo la inexistencia de ese acto jurídico",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8718,427,Alcances,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
428,8718,Naturaleza jurídica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
429,8718,Elementos de existencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
637,8718,Efectos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2800,8718,Criterios doctrinales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8992,8718,Finalidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
538,537,Improcedencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
539,538,Para determinar el incumplimiento de obligaciones o prestaciones del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2962,538,Por imposible cumplimiento al constituirse el bien donado en un bien patrimonial,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2981,538,Si la transferencia se la realizó en vida sin dejar descendencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4959,538,Por demandar la nulidad de contrato alegando la falta de consentimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5789,538,"Por mandato que cumplio la finalidad perseguida, pese a supuestas alteraciones en su contenido",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6061,538,La nulidad de escritura pública no puede basarse en causales de nulidad del art. 549 CC,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6220,538,Por transferencia onerosa entre padres e hijos que no afecta la legítima de otros herederos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6349,538,Por no demostrar el fraude en el llenado de documento que se hubiera firmado en blanco,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6957,538,"Para escritura pública por omisión de formalidades en su formación, cuyo incumplimiento debe ser sancionado por la Ley del Notariado",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7450,538,Por no demostrarse las causales de nulidad invocadas en la demanda,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7735,538,Por donación de porcentaje de predio emergente para la aprobación de urbanización realizado por el conyuge sobre el bien ganancial,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8551,538,Por transferencia de inmueble sometido a litigio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9173,538,"Cuando pese a la omisión en la participación de testigos a ruego, la vendedora analfabeta reconoce la transferencia realizada",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9286,538,No existe nulidad por falta de objeto ante equivocación en la descripción del antecedente dominial por el titular del perdio transferido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9339,538,"Por compraventa entre esposos, cuando uno de ellos no actua en su calidad de conyuge sino como mandatario de una tercera persona",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9373,538,"Por sustentar la pretensión de nulidad de contrato de venta, bajo las causales que corresponde a la rescisión por efecto de lesión",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10222,538,Por cuestiones sobrevinientes a la formación del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10337,538,Por sustentar su demanda por venta ficticia del bien inmueble,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10340,538,Por no demostrarse con prueba pericial la falsedad material en la impresión digital de la vendedora,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10362,538,Por no establecer con exactitud el titulo propietario de los inmuebles del demandado que pretende dejar sin efecto,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10766,538,"Por la prohibición de venta del litigante en favor del abogado, cuya sanción debe ser sancionada con la anulabilidad",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10806,538,"Ante una doble transferencia, al actuar uno de los compradores de buena fe",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10810,538,El estado mental de una persona constituye causal  de anulabilidad y no asi de  nulidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
866,537,Expresa y tácita,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
867,866,Nulidad tácita: simulaciòn absoluta,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2512,537,Efecto retroactivo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5858,2512,Debe ser declarada a traves de una resolución judicial ejecutoriada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9035,2512,Debe cumplirse la restitución mutua de lo recibido aunque la resolución no lo determine de manera expresa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3654,537,Por tercero,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6160,3654,Se debe demostrar  el derecho subjetivo real y cuya validez y eficacia  dependa inmediatamente de la invalidez del acto,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7961,3654,"Los terceros no contratantes que demandan nulidad, deben acreditar el interés legítimo como el derecho subjetivo sobre la titularidad de la cosa",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4141,537,Parcial,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4142,4141,Para invalidar la garantía del inmueble otorgado en contrato de préstamo por persona que no resulta la propietaria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4656,4141,"No afecta a los efectos o consecuencias típicas o anormales del negocio, produciendo los efectos proyectados",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9169,4141,Para dejar sin efecto el pacto comisorio prohibido por Ley que resulta indepentiente al objeto del contrato de prestamo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4640,537,Transferencias de los Gobiernos Municipales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4641,4640,No puede pretenderse la nulidad de la escritura de transferencia sobre la base de una planimetría posterior,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6432,537,Procedencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6433,6432,Cuando la entidad donataria no reconocida no realiza el trámite de personeria dentro el año siguiente a la suscripción del documento de donación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6434,6432,Por donación donde se acredita la falsificación del testigo a ruego,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7011,6432,Sobre el porcentaje del inmueble que el deudor otorgo en calidad de garancia en su calidad de copropietario,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8823,6432,Por no contar con autorización judicial para tranferir inmueble perteneciente a menor de edad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9203,6432,Por evidenciar irregularidades en el contrato de prestamo que merecio su cobro en anterior proceso ejecutivo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9376,6432,Es aplicable a la venta judicial al reunir éste acto con las características de un contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9908,6432,Por mandato inexistente para transferir el inmueble en representación de los otros copropietarios,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10007,6432,Por evidenciarse la falsificación de firma en la suscripción del documento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10809,6432,No puede convalidarse un acto juridico en un hecho ilicito,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10826,6432,Al haber tipificado la nulidad conforme al Art. 549 del C.C.,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6981,537,De actos jurídicos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6982,6981,Es aplicable el sistema normativo de los contratos en general,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8721,537,Causales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3595,8721,Falsificación de documentos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3596,3595,"La falsedad de un acto no habilita su invalidación por la vía de anulabilidad, sino por la vía de nulidad por su manifiesta ilicitud",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8002,3595,"Probada la falsedad de la escritura de un inmueble, conlleva la nulidad de su registro en DDRR más no de los otros actos que sirvieron para tal efecto",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3633,8721,Por ilicitud de la causa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3635,3633,"Cuando la finalidad es contraria al orden público, las buenas costumbres o para eludir la aplicación de una norma",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7949,3633,Los medios de prueba deben ser pertinentes para fundar la nulidad del contrato por causa ilícita,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10765,3633,El vicio debe generarse al momento de generar el contrato y no de forma posterior,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6158,8721,Por pacto comisorio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6159,6158,"Para su viabilidad la propiedad individualizada haya sido constituida como garantía hipotecaria  o anticresis, además efectuada en documento público",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8719,8721,Por error esencial en el objeto,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9121,8719,Procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8824,9121,Al no precisar con exactitud la ubicación y conlindancias del inmueble transferido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9122,8719,No procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8720,9122,Al no existir error de vicio en la naturaleza y objeto del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8983,9122,Cuando las partes tienen pleno conocimiento sobre el objeto del contrato que suscriben,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9123,9122,Por encontrarse determinada la cuota parte del inmueble transferido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9124,9122,Por no demostrarse que el consentimiento se otorgaba creyendo que el documento tenia otro objeto,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8825,537,Legitimación activa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7960,8825,"Están habilitados para plantear la nulidad de contrato, los suscribientes, los causahabientes o herederos y terceros que ostenten un derecho subjetivo",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8073,8825,Para solicitar la nulidad de transferencia es una condición subjetiva necesaria que el demandante ostente derecho propietario sobre el inmueble,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
674,8764,Rescisión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2747,674,Por lesión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7405,2747,Procedencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7407,7405,Al demostrarse la desproporción del precio en la transferencia y estado de necesidad del vendedor,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10890,7405,"Al acreditar el estado de necesidad, la ligereza o la ignorancia",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7406,2747,Improcedencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2748,7406,"Al no acreditarse la desproporcion en el valor, estado de necesidad, ligereza o ignorancia en la transferencia",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8770,7406,Al operarse la prescripción por haber pasado dos años desde que concluyo el contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9798,7406,Al no demostrarse que el comprador se aprovecho del detrimento en la salud o estado de necesidad del vendedor,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10334,7406,"Al existir un reajuste del precio, donde las partes podian establecer un monto proporcionado del bien transferido",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9148,2747,Consideraciones generales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4692,9148,Alcanza hasta el límite del derecho del que fue titular,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5624,9148,No es aplicable a contratos unilaterales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10863,9148,No es aplicable a los contratos preliminares sino a un contratos definitivos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2655,8764,Resolución,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2656,2655,Excepción de incumplimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2658,2656,Hecho sobreviniente  a la relación contractual,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7341,2656,Presupuestos de la imposiblidad sobreviniente en el cumplimiento del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10736,2656,No procede para reclamar el inmcumplimiento de propiedades que contiene un producto,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6325,2655,Procedencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5675,6325,Por existir vicios en el momento de producirse la venta,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6328,6325,Por vendedor que no cuenta con derecho propietario sobre el bien trasferido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6364,6325,Por incumplimiento de acuerdos conciliatorios que no pueden ser considerados dentro los alcances del contrato principal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6382,6325,Por ejecución de buena fe que obligaba a la compradora a subrogar la deuda del vendedor al ingresar en posesión del inmueble,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6398,6325,Por conversión del contrato unilateral en sinalagmático imperfecto,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6430,6325,En contrato de arrendamiento por falta de pago del alquiler,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8630,6325,Por incumplimiento a las prestaciones arribadas por las partes dentro el contrato de compraventa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8831,6325,Por incumplimiento voluntario en la entrega fisica y de documentos del inmueble no previstos en el contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9033,6325,Por imposibilidad sobrevenida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9034,9033,Ambas partes se hallan facultadas para interponer la accción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10325,6325,En contrato de compraventa de inmueble por no entregar la cosa vendida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10726,6325,Por faltar al compromiso de insertar a nuevo socio en empresa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10839,6325,Por incumplimiento del vendedor de comunicar al comprador la intencion de concluir el contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11040,6325,Por incumplimiento de la obligación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6326,2655,Improcedencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2909,6326,"Ante el incumplimiento de la prestación, no se puede solicitar el cumplimiento del contrato",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6376,6326,Por acuerdo condicionado incumplido por la parte que exige la resolución del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6761,6326,La parte que incumplió no puede exigir la resolución,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9022,6761,"Cuando ante la falta de pago de saldo por el comprador, la parte vendedora tambien incumplio con la entrega del inmueble",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10427,6326,Por no demostrarse el incumplimiento al contrato por la parte contraria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10738,6326,Por vicios ocultos en ventas que fueron sometidas a prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8353,2655,Efectos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8354,8353,No le corresponde el efecto resarcitorio al responsable del incumplimiento del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9188,8353,No puede dejar sin efecto el cumplimiento de la multa contractual acordada por clausula penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9267,2655,Consideraciones generales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9268,9267,La pretensión de cobro de arras se vincula a la facultad de accionar la recisión de contrato y no la resolución,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
130,42,Obligaciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
132,130,Responsabilidad civil,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
133,132,Definición,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
134,132,Clases,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
135,134,Contractual,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9079,135,Procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4553,9079,Por contratar seguro de desgravamen de forma retrasada a un suceso no previsto.,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9081,9079,Para la entidad financiera que no desembolo el monto total financiado exclusivamente para el pago del precio por la compra del inmueble,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9082,135,No procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
136,134,Extra contractual,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6405,136,Procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3408,6405,En accidente de tránsito es responsable por los daños ocasionados el propietario que descuido vigilar el trabajo de sus dependientes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5829,6405,Por conducta que causa daños económicos por omisión o negligencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7710,6405,Por accidente de tránsito que genero el ganado que invadió la carretera,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8650,6405,Por entidad bancaria que sin consentimiento del prestamista desembolsa el dinero para un destino diferente al otorgado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8657,6405,Se considera una pretensión independiente y no esta condicionada a la validez o invalidez de un contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9260,6405,"Por competencia desleal dolosa, cuya finalidad era hacer fracasar los negocios comerciales de su oponente",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9935,6405,"En accidente de transito es responsable el chofer causante del ilicito penal, propietario del vehiculo y linea sindical responsable",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10360,6405,La responsabilidad es compartida por el médico tratante y los padres por la generación de daño en la salud del menor de edad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11002,6405,La persona jurídica se hace responsable de los daños y perjuicios ocasionados por las personas naturales que las componen,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6406,136,No procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6407,6406,Por ruptura del nexo causal por culpa de la propia victima que tenia la capacidad de evitar el daño ocasionado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8569,6406,Por no acreditarse el menoscabo para la reparación del daño causado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8989,6406,Por no demostrarse culpa del propietario del inmueble en los daños ocasionados en el patrimonio de sus inquilinos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
762,134,Diferenciación en cuanto a la carga de la prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
137,132,Daño,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
138,137,Indemnización o resarcimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2883,138,El incumplimiento de contrato no implica por si solo la existencia de daños y perjuicios,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4650,138,Se debe demostrar contundentemente la existencia del daño sufrido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5831,138,Recae sobre las personas encargadas del control del proyecto que genero perdidas económicas,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8968,138,Procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
140,8968,Por destrucción de malla y lona publicitaria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
424,8968,Por retraso en el cumplimiento consiste en pago de intereses legales desde el día de la mora,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
818,8968,Por delitos contra el honor,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
862,8968,Por servidumbre de paso concedida (abusada),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3323,8968,Al propietario y usufructuario por la falta de mantenimiento del edificio dado en alquiler que causan daños materiales a terceros,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5930,8968,Para la entidad financiera que incumple con el financiamiento exclusivo para cubrir el precio total de compra del inmueble,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6210,8968,Por vendedor que se obliga a pagar daños y perjuicios en favor del comprador en caso de incumplimiento del contrato,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6393,8968,Cuando se acredita la relacion de causalidad de hecho y el daño,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8585,8968,Por beneficiarse con la ocupación del inmueble pese a que el contrato de alquiler a concluido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8858,8968,Cuando el gobierno municipal no reparó la contrucción del palco que ocasiono la muerte de una persona,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8955,8968,Por daño sufrido tras homicidio comprobado en proceso penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9637,8968,"Por dolo, culpa o negligencia en accidente de transito, no siendo necesaria previa sentencia penal ejecutoriada",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10495,8968,Para el daño a la imagen de una persona jurídica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8969,138,No procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7039,8969,No corresponde el resarcimiento del daño en accidente de tránsito por culpa del conductor que se encuentra en estado de ebriedad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8970,8969,Por cheque cancelado a favor del representante legal que ingreso al patrimonio de la empresa demandante,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10087,8969,"Por incendio que se origino por hechos fortuitos, cuyas causas fueron inevitables e imprevisibles",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10353,138,"El monto de indemnización por daño moral, debe ser cuantificado a prudente criterio del juzgador",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
139,137,Reparación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
776,137,Por negligencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5830,776,"Cuando al contar con facultad de decisión, no se adopto medidas eficaces para frenar las perdidas economicas",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8586,137,Responsabilidad a prorrota,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8587,8586,Por no evitar daños  por factores climatológicos en los muebles del locatario atribuibles a refacciones del inmueble que realizó el propietario,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6763,132,Debe probarse los daños por hechos ilicitos extracontractuales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11041,132,Exclusión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11042,11041,Caso fortuito,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
210,130,Extinción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
211,210,Dación en Pago,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
212,211,Garantía hipotecaria vigente hasta el cumplimiento de obligaciones sustitutivas pactadas,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
398,210,Prescripción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
399,398,"Debe existir una relación jurídica, en la que uno de los sujetos tenga la facultad de exigir y el otro sujeto tenga el deber de cumplir con cierta obligación",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
518,210,Novación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
519,518,Alcances,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
520,518,Debe hacerse referencia a las obligaciones previas que serán extinguidas,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
854,518,Extingue las obligaciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
